Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-04-20 11:02:34,63,18,7,0,0,0
2021-04-20 11:02:44,147,45,7,0,0,0
2021-04-20 11:02:54,186,54,0,0,0,0
2021-04-20 11:03:04,72,20,0,0,0,0
2021-04-20 11:03:14,42,14,0,0,0,0
2021-04-20 11:03:24,105,35,3,0,0,0
2021-04-20 11:03:34,159,49,3,0,0,0
2021-04-20 11:03:44,180,56,3,3,3,0
2021-04-20 11:03:54,126,39,3,3,3,0
2021-04-20 11:04:04,93,20,0,0,0,0
2021-04-20 11:04:14,117,31,3,0,0,0
2021-04-20 11:04:24,30,7,0,0,0,0
2021-04-20 11:04:34,183,43,0,0,0,0
2021-04-20 11:04:44,138,46,0,0,0,0
2021-04-20 11:04:54,63,21,0,0,0,0
2021-04-20 11:05:04,51,13,3,3,3,3
2021-04-20 11:05:14,51,10,0,0,0,0
2021-04-20 11:05:24,60,20,0,0,0,0
2021-04-20 11:05:34,93,31,0,0,0,0
2021-04-20 11:05:44,111,37,0,0,0,0
2021-04-20 11:05:54,111,30,0,0,0,0
2021-04-20 11:06:04,72,20,0,0,0,0
2021-04-20 11:06:14,60,20,3,0,0,0
2021-04-20 11:06:24,60,20,6,0,0,0
2021-04-20 11:06:34,30,10,0,0,0,0
2021-04-20 11:06:44,63,21,0,0,0,0
2021-04-20 11:06:54,63,21,0,0,0,0
2021-04-20 11:07:04,84,25,0,0,0,0
2021-04-20 11:07:14,48,10,0,0,0,0
2021-04-20 11:07:24,84,21,0,0,0,0
2021-04-20 11:07:34,78,19,0,0,0,0
2021-04-20 11:07:44,114,34,7,0,0,0
2021-04-20 11:07:54,120,36,7,0,0,0
2021-04-20 11:08:04,102,30,0,0,0,0
2021-04-20 11:08:14,132,32,0,0,0,0
2021-04-20 11:08:24,96,24,0,0,0,0
2021-04-20 11:08:34,51,14,0,0,0,0
2021-04-20 11:08:44,51,14,0,0,0,0
2021-04-20 11:08:54,93,31,0,0,0,0
2021-04-20 11:09:04,153,51,3,3,0,0
2021-04-20 11:09:14,105,35,3,0,0,0
2021-04-20 11:09:24,240,80,10,0,0,0
2021-04-20 11:09:34,183,58,7,0,0,0
2021-04-20 11:09:44,81,24,0,0,0,0
2021-04-20 11:09:54,135,38,0,0,0,0
2021-04-20 11:10:04,192,61,3,3,3,0
2021-04-20 11:10:14,297,95,10,6,6,3
2021-04-20 11:10:24,342,114,16,9,9,6
2021-04-20 11:10:34,297,95,13,3,3,3
2021-04-20 11:10:44,240,72,0,0,0,0
2021-04-20 11:10:54,213,63,12,3,3,0
2021-04-20 11:11:04,435,126,16,3,3,0
2021-04-20 11:11:14,405,116,10,0,0,0
2021-04-20 11:11:24,330,95,6,3,3,0
2021-04-20 11:11:34,369,109,13,3,3,0
2021-04-20 11:11:44,345,112,20,0,0,0
2021-04-20 11:11:54,333,107,13,0,0,0
2021-04-20 11:12:04,381,115,6,3,3,0
2021-04-20 11:12:14,300,84,24,13,13,3
2021-04-20 11:12:24,288,80,31,10,10,3
2021-04-20 11:12:34,333,95,23,0,0,0
2021-04-20 11:12:44,264,81,13,0,0,0
2021-04-20 11:12:54,216,62,6,0,0,0
2021-04-20 11:13:04,210,70,9,0,0,0
2021-04-20 11:13:14,462,146,9,3,3,0
2021-04-20 11:13:24,264,73,3,0,0,0
2021-04-20 11:13:34,231,66,11,0,0,0
2021-04-20 11:13:44,264,72,9,0,0,0
2021-04-20 11:13:54,156,52,9,0,0,0
2021-04-20 11:14:04,126,38,6,0,0,0
2021-04-20 11:14:14,180,56,10,0,0,0
2021-04-20 11:14:24,171,57,25,0,0,0
2021-04-20 11:14:34,210,66,18,0,0,0
2021-04-20 11:14:44,141,47,3,0,0,0
2021-04-20 11:14:54,126,42,6,3,3,3
2021-04-20 11:15:04,69,20,0,0,0,0
2021-04-20 11:15:14,105,21,0,0,0,0
2021-04-20 11:15:24,129,33,3,3,3,0
2021-04-20 11:15:34,138,39,0,0,0,0
2021-04-20 11:15:44,162,46,6,0,0,0
2021-04-20 11:15:54,159,45,6,0,0,0
2021-04-20 11:16:04,114,30,3,3,3,3
2021-04-20 11:16:14,120,40,6,3,3,3
2021-04-20 11:16:24,156,48,0,0,0,0
2021-04-20 11:16:34,114,34,0,0,0,0
2021-04-20 11:16:44,84,28,10,0,0,0
2021-04-20 11:16:54,114,38,10,0,0,0
2021-04-20 11:17:04,240,68,3,0,0,0
2021-04-20 11:17:14,198,54,3,0,0,0
2021-04-20 11:17:24,78,26,3,3,3,3
2021-04-20 11:17:34,27,9,3,3,3,3
2021-04-20 11:17:44,45,15,0,0,0,0
2021-04-20 11:17:54,108,36,7,7,7,7
2021-04-20 11:18:04,96,32,7,7,7,7
2021-04-20 11:18:14,9,3,0,0,0,0
2021-04-20 11:18:24,48,13,3,0,0,0
2021-04-20 11:18:34,57,16,3,0,0,0
2021-04-20 11:18:44,30,10,3,0,0,0
2021-04-20 11:18:54,69,23,0,0,0,0
2021-04-20 11:19:04,72,21,3,3,0,0
2021-04-20 11:19:14,93,28,3,3,0,0
2021-04-20 11:19:24,81,20,0,0,0,0
2021-04-20 11:19:34,27,3,0,0,0,0
2021-04-20 11:19:44,51,14,0,0,0,0
2021-04-20 11:19:54,81,27,3,3,3,0
2021-04-20 11:20:04,48,16,6,6,6,0
2021-04-20 11:20:14,84,28,3,3,3,3
2021-04-20 11:20:24,117,39,3,3,3,3
2021-04-20 11:20:34,96,28,0,0,0,0
2021-04-20 11:20:44,72,20,0,0,0,0
2021-04-20 11:20:54,69,19,3,0,0,0
2021-04-20 11:21:04,42,14,3,0,0,0
2021-04-20 11:21:14,93,28,3,0,0,0
2021-04-20 11:21:24,69,19,0,0,0,0
2021-04-20 11:21:34,60,20,0,0,0,0
2021-04-20 11:21:44,105,31,0,0,0,0
2021-04-20 11:21:54,72,20,0,0,0,0
2021-04-20 11:22:04,81,24,3,3,3,0
2021-04-20 11:22:14,39,10,0,0,0,0
2021-04-20 11:22:24,30,10,0,0,0,0
2021-04-20 11:22:34,39,13,3,0,0,0
2021-04-20 11:22:44,45,12,0,0,0,0
2021-04-20 11:22:54,57,12,0,0,0,0
2021-04-20 11:23:04,60,17,3,0,0,0
2021-04-20 11:23:14,132,41,3,0,0,0
2021-04-20 11:23:24,90,30,3,0,0,0
2021-04-20 11:23:34,171,54,6,0,0,0
2021-04-20 11:23:44,132,41,3,0,0,0
2021-04-20 11:23:54,132,44,14,3,3,0
2021-04-20 11:24:04,132,44,14,3,3,0
2021-04-20 11:24:14,27,9,0,0,0,0
2021-04-20 11:24:24,9,3,0,0,0,0
2021-04-20 11:24:34,39,9,0,0,0,0
2021-04-20 11:24:44,9,3,0,0,0,0
2021-04-20 11:24:54,129,35,0,0,0,0
2021-04-20 11:25:04,183,41,0,0,0,0
2021-04-20 11:25:14,75,13,0,0,0,0
2021-04-20 11:25:24,96,28,0,0,0,0
2021-04-20 11:25:34,150,43,0,0,0,0
2021-04-20 11:25:44,108,25,0,0,0,0
2021-04-20 11:25:54,72,20,0,0,0,0
2021-04-20 11:26:04,21,7,0,0,0,0
2021-04-20 11:26:14,69,23,0,0,0,0
2021-04-20 11:26:24,99,29,0,0,0,0
2021-04-20 11:26:34,42,10,0,0,0,0
2021-04-20 11:26:44,75,18,0,0,0,0
2021-04-20 11:26:54,84,24,0,0,0,0
2021-04-20 11:27:04,63,17,3,3,3,3
2021-04-20 11:27:14,63,17,3,3,3,3
2021-04-20 11:27:24,18,3,0,0,0,0
2021-04-20 11:27:34,303,98,0,0,0,0
2021-04-20 11:27:44,57,16,0,0,0,0
2021-04-20 11:27:54,102,30,0,0,0,0
2021-04-20 11:28:04,147,45,0,0,0,0
2021-04-20 11:28:14,114,35,0,0,0,0
2021-04-20 11:28:24,117,35,0,0,0,0
2021-04-20 11:28:34,51,17,0,0,0,0
2021-04-20 11:28:44,42,14,0,0,0,0
2021-04-20 11:28:54,84,28,0,0,0,0
2021-04-20 11:29:04,123,41,3,3,3,3
2021-04-20 11:29:14,87,29,3,3,3,3
2021-04-20 11:29:24,72,24,7,0,0,0
2021-04-20 11:29:34,51,14,7,0,0,0
2021-04-20 11:29:44,9,3,0,0,0,0
2021-04-20 11:29:54,84,24,0,0,0,0
2021-04-20 11:30:04,72,20,3,3,3,0
2021-04-20 11:30:14,27,6,3,3,3,0
2021-04-20 11:30:24,78,26,0,0,0,0
2021-04-20 11:30:34,78,26,0,0,0,0
2021-04-20 11:30:44,0,0,0,0,0,0
2021-04-20 11:30:54,0,0,0,0,0,0
2021-04-20 11:31:04,30,7,3,0,0,0
2021-04-20 11:31:14,51,13,3,0,0,0
2021-04-20 11:31:24,60,16,0,0,0,0
2021-04-20 11:31:34,48,13,0,0,0,0
2021-04-20 11:31:44,27,3,0,0,0,0
2021-04-20 11:31:54,18,6,0,0,0,0
2021-04-20 11:32:04,27,9,0,0,0,0
2021-04-20 11:32:14,36,6,0,0,0,0
2021-04-20 11:32:24,69,12,0,0,0,0
2021-04-20 11:32:34,51,13,0,0,0,0
2021-04-20 11:32:44,48,13,0,0,0,0
2021-04-20 11:32:54,39,13,0,0,0,0
2021-04-20 11:33:04,93,27,0,0,0,0
2021-04-20 11:33:14,117,39,0,0,0,0
2021-04-20 11:33:24,42,14,0,0,0,0
2021-04-20 11:33:34,51,13,0,0,0,0
2021-04-20 11:33:44,69,23,3,0,0,0
2021-04-20 11:33:54,75,25,0,0,0,0
2021-04-20 11:34:04,45,15,3,0,0,0
2021-04-20 11:34:14,36,12,3,0,0,0
2021-04-20 11:34:24,39,9,0,0,0,0
2021-04-20 11:34:34,81,20,0,0,0,0
2021-04-20 11:34:44,81,27,0,0,0,0
2021-04-20 11:34:54,36,12,3,3,3,3
2021-04-20 11:35:04,57,19,6,3,3,3
2021-04-20 11:35:14,39,13,3,0,0,0
2021-04-20 11:35:24,30,10,0,0,0,0
2021-04-20 11:35:34,54,18,0,0,0,0
2021-04-20 11:35:44,42,14,0,0,0,0
2021-04-20 11:35:54,30,10,0,0,0,0
2021-04-20 11:36:04,42,14,0,0,0,0
2021-04-20 11:36:14,42,10,0,0,0,0
2021-04-20 11:36:24,18,6,0,0,0,0
2021-04-20 11:36:34,30,10,0,0,0,0
2021-04-20 11:36:44,18,6,0,0,0,0
2021-04-20 11:36:54,9,3,0,0,0,0
2021-04-20 11:37:04,39,10,0,0,0,0
2021-04-20 11:37:14,60,17,0,0,0,0
2021-04-20 11:37:24,30,10,0,0,0,0
2021-04-20 11:37:34,51,6,0,0,0,0
2021-04-20 11:37:44,48,13,0,0,0,0
2021-04-20 11:37:54,36,12,0,0,0,0
2021-04-20 11:38:04,72,20,3,0,0,0
2021-04-20 11:38:14,84,24,3,0,0,0
2021-04-20 11:38:24,63,17,0,0,0,0
2021-04-20 11:38:34,42,10,0,0,0,0
2021-04-20 11:38:44,18,6,0,0,0,0
2021-04-20 11:38:54,72,24,3,0,0,0
2021-04-20 11:39:04,72,24,3,0,0,0
2021-04-20 11:39:14,39,13,0,0,0,0
2021-04-20 11:39:24,39,13,0,0,0,0
2021-04-20 11:39:34,96,20,0,0,0,0
2021-04-20 11:39:44,75,13,0,0,0,0
2021-04-20 11:39:54,51,14,3,0,0,0
2021-04-20 11:40:04,72,21,3,0,0,0
2021-04-20 11:40:14,81,24,0,0,0,0
2021-04-20 11:40:24,42,14,7,3,3,0
2021-04-20 11:40:34,93,31,7,3,3,0
2021-04-20 11:40:44,114,38,0,0,0,0
2021-04-20 11:40:54,81,24,0,0,0,0
2021-04-20 11:41:04,36,9,0,0,0,0
2021-04-20 11:41:14,27,9,0,0,0,0
2021-04-20 11:41:24,9,3,0,0,0,0
2021-04-20 11:41:34,42,14,0,0,0,0
2021-04-20 11:41:44,60,17,0,0,0,0
2021-04-20 11:41:54,27,6,0,0,0,0
2021-04-20 11:42:04,18,6,0,0,0,0
2021-04-20 11:42:14,75,13,0,0,0,0
2021-04-20 11:42:24,9,3,0,0,0,0
2021-04-20 11:42:34,87,26,3,0,0,0
2021-04-20 11:42:44,153,40,0,0,0,0
2021-04-20 11:42:54,36,12,0,0,0,0
2021-04-20 11:43:04,39,13,0,0,0,0
2021-04-20 11:43:14,21,7,0,0,0,0
2021-04-20 11:43:24,9,3,0,0,0,0
2021-04-20 11:43:34,45,15,0,0,0,0
2021-04-20 11:43:44,27,9,0,0,0,0
2021-04-20 11:43:54,42,14,0,0,0,0
2021-04-20 11:44:04,39,13,3,0,0,0
2021-04-20 11:44:14,105,35,0,0,0,0
2021-04-20 11:44:24,84,28,0,0,0,0
2021-04-20 11:44:34,27,6,0,0,0,0
2021-04-20 11:44:44,72,21,0,0,0,0
2021-04-20 11:44:54,54,18,0,0,0,0
2021-04-20 11:45:04,30,10,0,0,0,0
2021-04-20 11:45:14,72,24,3,0,0,0
2021-04-20 11:45:24,36,12,0,0,0,0
2021-04-20 11:45:34,36,12,0,0,0,0
2021-04-20 11:45:44,39,13,0,0,0,0
2021-04-20 11:45:54,39,10,0,0,0,0
2021-04-20 11:46:04,18,6,0,0,0,0
2021-04-20 11:46:14,18,6,0,0,0,0
2021-04-20 11:46:24,27,9,3,0,0,0
2021-04-20 11:46:34,36,12,3,0,0,0
2021-04-20 11:46:44,69,23,0,0,0,0
2021-04-20 11:46:54,51,17,3,3,3,3
2021-04-20 11:47:04,93,28,3,3,3,3
2021-04-20 11:47:14,84,25,0,0,0,0
2021-04-20 11:47:24,93,23,0,0,0,0
2021-04-20 11:47:34,105,27,3,0,0,0
2021-04-20 11:47:44,42,14,3,0,0,0
2021-04-20 11:47:54,30,10,0,0,0,0
2021-04-20 11:48:04,60,20,0,0,0,0
2021-04-20 11:48:14,102,27,0,0,0,0
2021-04-20 11:48:24,48,16,0,0,0,0
2021-04-20 11:48:34,51,17,0,0,0,0
2021-04-20 11:48:44,0,0,0,0,0,0
2021-04-20 11:48:54,63,21,0,0,0,0
2021-04-20 11:49:04,132,44,0,0,0,0
2021-04-20 11:49:14,87,25,0,0,0,0
2021-04-20 11:49:24,51,13,0,0,0,0
2021-04-20 11:49:34,48,16,0,0,0,0
2021-04-20 11:49:44,81,27,6,3,3,0
2021-04-20 11:49:54,51,17,6,3,3,0
2021-04-20 11:50:04,45,11,0,0,0,0
2021-04-20 11:50:14,18,3,3,3,3,3
2021-04-20 11:50:24,18,3,3,3,3,3
2021-04-20 11:50:34,21,7,3,0,0,0
2021-04-20 11:50:44,30,10,0,0,0,0
2021-04-20 11:50:54,84,24,0,0,0,0
2021-04-20 11:51:04,54,14,0,0,0,0
2021-04-20 11:51:14,144,44,0,0,0,0
2021-04-20 11:51:24,186,55,3,0,0,0
2021-04-20 11:51:34,51,10,3,0,0,0
2021-04-20 11:51:44,72,20,0,0,0,0
2021-04-20 11:51:54,30,10,0,0,0,0
2021-04-20 11:52:04,30,6,0,0,0,0
2021-04-20 11:52:14,30,6,3,0,0,0
2021-04-20 11:52:24,39,13,3,0,0,0
2021-04-20 11:52:34,42,14,0,0,0,0
2021-04-20 11:52:44,21,7,0,0,0,0
2021-04-20 11:52:54,30,10,0,0,0,0
2021-04-20 11:53:04,39,10,0,0,0,0
2021-04-20 11:53:14,39,10,0,0,0,0
2021-04-20 11:53:24,39,13,0,0,0,0
2021-04-20 11:53:34,39,13,0,0,0,0
2021-04-20 11:53:44,78,23,0,0,0,0
2021-04-20 11:53:54,66,19,0,0,0,0
2021-04-20 11:54:04,51,17,0,0,0,0
2021-04-20 11:54:14,39,13,0,0,0,0
2021-04-20 11:54:24,45,12,0,0,0,0
2021-04-20 11:54:34,27,6,0,0,0,0
2021-04-20 11:54:44,18,6,0,0,0,0
2021-04-20 11:54:54,18,6,0,0,0,0
2021-04-20 11:55:04,18,6,0,0,0,0
2021-04-20 11:55:14,36,9,0,0,0,0
2021-04-20 11:55:24,36,9,0,0,0,0
2021-04-20 11:55:34,60,20,0,0,0,0
2021-04-20 11:55:44,60,20,0,0,0,0
2021-04-20 11:55:54,96,28,0,0,0,0
2021-04-20 11:56:04,63,17,0,0,0,0
2021-04-20 11:56:14,51,17,0,0,0,0
2021-04-20 11:56:24,105,35,3,0,0,0
2021-04-20 11:56:34,105,35,3,0,0,0
2021-04-20 11:56:44,72,24,3,0,0,0
2021-04-20 11:56:54,99,33,3,0,0,0
2021-04-20 11:57:04,87,29,0,0,0,0
2021-04-20 11:57:14,39,13,0,0,0,0
2021-04-20 11:57:24,39,9,0,0,0,0
2021-04-20 11:57:34,48,12,0,0,0,0
2021-04-20 11:57:44,36,12,0,0,0,0
2021-04-20 11:57:54,105,27,0,0,0,0
2021-04-20 11:58:04,54,10,0,0,0,0
2021-04-20 11:58:14,0,0,0,0,0,0
2021-04-20 11:58:24,0,0,0,0,0,0
2021-04-20 11:58:34,0,0,0,0,0,0
2021-04-20 11:58:44,0,0,0,0,0,0
2021-04-20 11:58:54,0,0,0,0,0,0
2021-04-20 11:59:04,0,0,0,0,0,0
2021-04-20 11:59:14,9,3,0,0,0,0
2021-04-20 11:59:24,9,3,0,0,0,0
2021-04-20 11:59:34,0,0,0,0,0,0
2021-04-20 11:59:44,9,3,0,0,0,0
2021-04-20 11:59:54,9,3,0,0,0,0
2021-04-20 12:00:04,0,0,0,0,0,0
2021-04-20 12:00:14,0,0,0,0,0,0
2021-04-20 12:00:24,0,0,0,0,0,0
2021-04-20 12:00:34,0,0,0,0,0,0
2021-04-20 12:00:44,0,0,0,0,0,0
2021-04-20 12:00:54,0,0,0,0,0,0
2021-04-20 12:01:04,0,0,0,0,0,0
2021-04-20 12:01:14,0,0,0,0,0,0
2021-04-20 12:01:24,9,3,0,0,0,0
2021-04-20 12:01:34,9,3,0,0,0,0
2021-04-20 12:01:44,9,3,0,0,0,0
2021-04-20 12:01:54,9,3,0,0,0,0
2021-04-20 12:02:04,0,0,0,0,0,0
2021-04-20 12:02:14,0,0,0,0,0,0
2021-04-20 12:02:24,0,0,0,0,0,0
2021-04-20 12:02:34,0,0,0,0,0,0
2021-04-20 12:02:44,0,0,0,0,0,0
2021-04-20 12:02:54,0,0,0,0,0,0
2021-04-20 12:03:04,0,0,0,0,0,0
2021-04-20 12:03:14,0,0,0,0,0,0
2021-04-20 12:03:24,0,0,0,0,0,0
2021-04-20 12:03:34,0,0,0,0,0,0
2021-04-20 12:03:44,0,0,0,0,0,0
2021-04-20 12:03:54,0,0,0,0,0,0
2021-04-20 12:04:04,0,0,0,0,0,0
2021-04-20 12:04:14,21,3,0,0,0,0
2021-04-20 12:04:24,21,3,0,0,0,0
2021-04-20 12:04:34,0,0,0,0,0,0
2021-04-20 12:04:44,0,0,0,0,0,0
2021-04-20 12:04:54,0,0,0,0,0,0
2021-04-20 12:05:04,9,3,0,0,0,0
2021-04-20 12:05:14,9,3,0,0,0,0
2021-04-20 12:05:24,0,0,0,0,0,0
2021-04-20 12:05:34,0,0,0,0,0,0
2021-04-20 12:05:44,0,0,0,0,0,0
2021-04-20 12:05:54,0,0,0,0,0,0
2021-04-20 12:06:04,0,0,0,0,0,0
2021-04-20 12:06:14,0,0,0,0,0,0
2021-04-20 12:06:24,0,0,0,0,0,0
2021-04-20 12:06:34,0,0,0,0,0,0
2021-04-20 12:06:44,0,0,0,0,0,0
2021-04-20 12:06:54,9,3,0,0,0,0
2021-04-20 12:07:04,9,3,0,0,0,0
2021-04-20 12:07:14,0,0,0,0,0,0
2021-04-20 12:07:24,0,0,0,0,0,0
2021-04-20 12:07:34,0,0,0,0,0,0
2021-04-20 12:07:44,0,0,0,0,0,0
2021-04-20 12:07:54,0,0,0,0,0,0
2021-04-20 12:08:04,0,0,0,0,0,0
2021-04-20 12:08:14,0,0,0,0,0,0
2021-04-20 12:08:24,0,0,0,0,0,0
2021-04-20 12:08:34,0,0,0,0,0,0
2021-04-20 12:08:44,0,0,0,0,0,0
2021-04-20 12:08:54,0,0,0,0,0,0
2021-04-20 12:09:04,0,0,0,0,0,0
2021-04-20 12:09:14,0,0,0,0,0,0
2021-04-20 12:09:24,0,0,0,0,0,0
2021-04-20 12:09:34,0,0,0,0,0,0
2021-04-20 12:09:44,0,0,0,0,0,0
2021-04-20 12:09:54,0,0,0,0,0,0
2021-04-20 12:10:04,9,3,0,0,0,0
2021-04-20 12:10:14,9,3,0,0,0,0
2021-04-20 12:10:24,9,3,0,0,0,0
2021-04-20 12:10:34,0,0,0,0,0,0
2021-04-20 12:10:44,0,0,0,0,0,0
2021-04-20 12:10:54,0,0,0,0,0,0
2021-04-20 12:11:04,0,0,0,0,0,0
2021-04-20 12:11:14,0,0,0,0,0,0
2021-04-20 12:11:24,0,0,0,0,0,0
2021-04-20 12:11:34,0,0,0,0,0,0
2021-04-20 12:11:44,0,0,0,0,0,0
2021-04-20 12:11:54,0,0,0,0,0,0
2021-04-20 12:12:04,0,0,0,0,0,0
2021-04-20 12:12:14,0,0,0,0,0,0
2021-04-20 12:12:24,0,0,0,0,0,0
2021-04-20 12:12:34,0,0,0,0,0,0
2021-04-20 12:12:44,0,0,0,0,0,0
2021-04-20 12:12:54,0,0,0,0,0,0
2021-04-20 12:13:04,0,0,0,0,0,0
2021-04-20 12:13:14,0,0,0,0,0,0
2021-04-20 12:13:24,0,0,0,0,0,0
2021-04-20 12:13:34,0,0,0,0,0,0
2021-04-20 12:13:44,0,0,0,0,0,0
2021-04-20 12:13:54,0,0,0,0,0,0
2021-04-20 12:14:04,0,0,0,0,0,0
2021-04-20 12:14:14,0,0,0,0,0,0
2021-04-20 12:14:24,0,0,0,0,0,0
2021-04-20 12:14:34,0,0,0,0,0,0
2021-04-20 12:14:44,0,0,0,0,0,0
2021-04-20 12:14:54,0,0,0,0,0,0
2021-04-20 12:15:04,0,0,0,0,0,0
2021-04-20 12:15:14,0,0,0,0,0,0
2021-04-20 12:15:24,0,0,0,0,0,0
2021-04-20 12:15:34,0,0,0,0,0,0
2021-04-20 12:15:44,51,14,0,0,0,0
2021-04-20 12:15:54,42,14,0,0,0,0
2021-04-20 12:16:04,9,3,0,0,0,0
2021-04-20 12:16:14,9,3,3,3,3,3
2021-04-20 12:16:24,51,17,3,3,3,3
2021-04-20 12:16:34,42,14,0,0,0,0
2021-04-20 12:16:44,9,3,3,3,3,3
2021-04-20 12:16:54,18,6,0,0,0,0
2021-04-20 12:17:04,18,6,0,0,0,0
2021-04-20 12:17:14,27,6,3,3,3,0
2021-04-20 12:17:24,48,13,3,0,0,0
2021-04-20 12:17:34,39,13,6,0,0,0
2021-04-20 12:17:44,39,13,6,3,3,0
2021-04-20 12:17:54,18,6,3,3,3,0
2021-04-20 12:18:04,0,0,0,0,0,0
2021-04-20 12:18:14,18,6,3,3,3,0
2021-04-20 12:18:24,81,20,3,3,3,0
2021-04-20 12:18:34,84,21,0,0,0,0
2021-04-20 12:18:44,42,14,0,0,0,0
2021-04-20 12:18:54,132,28,0,0,0,0
2021-04-20 12:19:04,150,34,3,3,3,3
2021-04-20 12:19:14,9,3,0,0,0,0
2021-04-20 12:19:24,66,10,0,0,0,0
2021-04-20 12:19:34,54,10,0,0,0,0
2021-04-20 12:19:44,9,3,0,0,0,0
2021-04-20 12:19:54,21,0,0,0,0,0
2021-04-20 12:20:04,54,11,0,0,0,0
2021-04-20 12:20:14,54,11,0,0,0,0
2021-04-20 12:20:24,0,0,0,0,0,0
2021-04-20 12:20:34,30,7,0,0,0,0
2021-04-20 12:20:44,54,15,0,0,0,0
2021-04-20 12:20:54,45,15,0,0,0,0
2021-04-20 12:21:04,9,3,3,0,0,0
2021-04-20 12:21:14,39,9,3,0,0,0
2021-04-20 12:21:24,21,3,0,0,0,0
2021-04-20 12:21:34,0,0,0,0,0,0
2021-04-20 12:21:44,9,3,0,0,0,0
2021-04-20 12:21:54,9,3,3,3,3,3
2021-04-20 12:22:04,9,3,3,3,3,3
2021-04-20 12:22:14,0,0,0,0,0,0
2021-04-20 12:22:24,0,0,0,0,0,0
2021-04-20 12:22:34,0,0,0,0,0,0
2021-04-20 12:22:44,0,0,0,0,0,0
2021-04-20 12:22:54,21,3,0,0,0,0
2021-04-20 12:23:04,21,3,0,0,0,0
2021-04-20 12:23:14,0,0,0,0,0,0
2021-04-20 12:23:24,0,0,0,0,0,0
2021-04-20 12:23:34,0,0,0,0,0,0
2021-04-20 12:23:44,0,0,0,0,0,0
2021-04-20 12:23:54,0,0,0,0,0,0
2021-04-20 12:24:04,0,0,0,0,0,0
2021-04-20 12:24:14,0,0,0,0,0,0
2021-04-20 12:24:24,0,0,0,0,0,0
2021-04-20 12:24:34,9,0,0,0,0,0
2021-04-20 12:24:44,18,3,3,3,3,3
2021-04-20 12:24:54,18,6,6,6,6,6
2021-04-20 12:25:04,0,0,0,0,0,0
2021-04-20 12:25:14,0,0,0,0,0,0
2021-04-20 12:25:24,0,0,0,0,0,0
2021-04-20 12:25:34,0,0,0,0,0,0
2021-04-20 12:25:44,0,0,0,0,0,0
2021-04-20 12:25:54,0,0,0,0,0,0
2021-04-20 12:26:04,0,0,0,0,0,0
2021-04-20 12:26:14,0,0,0,0,0,0
2021-04-20 12:26:24,0,0,0,0,0,0
2021-04-20 12:26:34,0,0,0,0,0,0
2021-04-20 12:26:44,0,0,0,0,0,0
2021-04-20 12:26:54,0,0,0,0,0,0
2021-04-20 12:27:04,9,3,0,0,0,0
2021-04-20 12:27:14,9,3,0,0,0,0
2021-04-20 12:27:24,0,0,0,0,0,0
2021-04-20 12:27:34,9,3,0,0,0,0
2021-04-20 12:27:44,45,15,3,0,0,0
2021-04-20 12:27:54,54,18,3,0,0,0
2021-04-20 12:28:04,18,6,0,0,0,0
2021-04-20 12:28:14,9,3,0,0,0,0
2021-04-20 12:28:24,78,23,0,0,0,0
2021-04-20 12:28:34,87,26,0,0,0,0
2021-04-20 12:28:44,9,3,0,0,0,0
2021-04-20 12:28:54,63,17,3,3,3,0
2021-04-20 12:29:04,63,21,3,3,3,0
2021-04-20 12:29:14,0,0,0,0,0,0
2021-04-20 12:29:24,9,3,0,0,0,0
2021-04-20 12:29:34,51,9,0,0,0,0
2021-04-20 12:29:44,30,3,0,0,0,0
2021-04-20 12:29:54,27,9,0,0,0,0
2021-04-20 12:30:04,39,6,0,0,0,0
2021-04-20 12:30:14,18,3,0,0,0,0
2021-04-20 12:30:24,9,3,0,0,0,0
2021-04-20 12:30:34,54,18,0,0,0,0
2021-04-20 12:30:44,9,3,0,0,0,0
2021-04-20 12:30:54,9,3,0,0,0,0
2021-04-20 12:31:04,30,6,3,0,0,0
2021-04-20 12:31:14,0,0,0,0,0,0
2021-04-20 12:31:24,0,0,0,0,0,0
2021-04-20 12:31:34,18,6,0,0,0,0
2021-04-20 12:31:44,63,17,0,0,0,0
2021-04-20 12:31:54,111,29,0,0,0,0
2021-04-20 12:32:04,54,18,0,0,0,0
2021-04-20 12:32:14,63,21,0,0,0,0
2021-04-20 12:32:24,0,0,0,0,0,0
2021-04-20 12:32:34,18,3,0,0,0,0
2021-04-20 12:32:44,9,3,0,0,0,0
2021-04-20 12:32:54,0,0,0,0,0,0
2021-04-20 12:33:04,9,3,3,3,3,0
2021-04-20 12:33:14,30,10,3,3,3,0
2021-04-20 12:33:24,0,0,0,0,0,0
2021-04-20 12:33:34,9,3,3,0,0,0
2021-04-20 12:33:44,9,3,3,0,0,0
2021-04-20 12:33:54,0,0,0,0,0,0
2021-04-20 12:34:04,45,15,11,0,0,0
2021-04-20 12:34:14,45,15,11,0,0,0
2021-04-20 12:34:24,0,0,0,0,0,0
2021-04-20 12:34:34,9,3,0,0,0,0
2021-04-20 12:34:44,0,0,0,0,0,0
2021-04-20 12:34:54,0,0,0,0,0,0
2021-04-20 12:35:04,0,0,0,0,0,0
2021-04-20 12:35:14,0,0,0,0,0,0
